1
Deck is attached!
stateEstimateZ.x,stateEstimateZ.y,stateEstimateZ.z,stateEstimateZ.ax,stateEstimateZ.ay,stateEstimateZ.az,ctrltargetZ.x,ctrltargetZ.y,ctrltargetZ.z,
427,-60,254,157,140,9480,500.0,454.0,300.0,
428,-60,254,217,-103,9671,500.0,464.0,300.0,
428,-59,254,125,166,9781,500.0,464.0,300.0,
429,-60,254,145,51,9697,500.0,472.0,300.0,
430,-59,254,231,22,9611,500.0,472.0,300.0,
431,-59,254,17,135,9670,500.0,479.0,300.0,
433,-59,255,177,52,9742,500.0,479.0,300.0,
434,-58,255,145,41,9673,500.0,485.0,300.0,
435,-58,255,119,129,9882,500.0,485.0,300.0,
436,-58,255,246,-118,9922,500.0,490.0,300.0,
437,-57,254,215,47,9711,500.0,490.0,300.0,
438,-57,256,65,164,9870,500.0,493.0,300.0,
438,-57,256,216,-8,9844,500.0,493.0,300.0,
440,-57,256,282,79,9667,500.0,496.0,300.0,
440,-56,256,286,98,9790,500.0,496.0,300.0,
441,-55,253,265,-176,9647,500.0,497.0,300.0,
443,-55,253,129,-66,9761,500.0,497.0,300.0,
444,-55,252,133,-120,10010,500.0,498.0,300.0,
445,-55,252,178,-47,9798,500.0,498.0,300.0,
447,-54,254,150,111,9818,500.0,499.0,300.0,
447,-54,254,238,66,9804,500.0,499.0,300.0,
448,-54,254,41,-157,9698,500.0,499.0,299.0,
448,-52,254,120,137,9753,500.0,499.0,299.0,
450,-52,254,159,164,9809,500.0,499.0,299.0,
451,-51,252,175,-462,9687,500.0,499.0,299.0,
452,-51,252,47,-368,9634,500.0,499.0,299.0,
454,-50,252,221,332,9895,500.0,499.0,299.0,
454,-50,252,519,247,9641,500.0,500.0,299.0,
456,-49,252,391,10,9657,500.0,500.0,299.0,
456,-49,252,226,59,9945,500.0,500.0,299.0,
457,-48,252,251,-74,9777,500.0,500.0,299.0,
458,-47,252,378,-20,9729,500.0,500.0,299.0,
458,-48,251,235,214,9875,500.0,500.0,299.0,
459,-48,251,421,-32,9958,500.0,500.0,299.0,
461,-47,251,349,-133,9779,500.0,500.0,299.0,
462,-46,251,-100,134,9770,500.0,500.0,299.0,
463,-45,251,196,23,9845,500.0,500.0,299.0,
464,-45,251,484,-197,9612,500.0,500.0,299.0,
465,-44,251,249,97,9874,500.0,500.0,299.0,
466,-44,251,281,-179,10050,500.0,500.0,299.0,
467,-43,251,369,-213,9821,500.0,500.0,299.0,
468,-43,249,477,-59,9679,500.0,500.0,299.0,
469,-43,249,145,337,10114,500.0,500.0,299.0,
470,-41,249,59,-82,9864,500.0,500.0,299.0,
471,-40,248,306,-12,9782,500.0,500.0,299.0,
472,-39,247,336,88,9922,500.0,500.0,299.0,
473,-38,247,195,-36,10019,500.0,500.0,299.0,
474,-37,246,357,-251,9846,500.0,500.0,299.0,
475,-38,246,238,2,10145,500.0,500.0,299.0,
476,-36,246,292,383,10037,500.0,500.0,299.0,
478,-35,246,25,73,10284,500.0,500.0,299.0,
479,-35,245,109,-102,10035,500.0,500.0,299.0,
480,-33,245,139,168,10183,500.0,500.0,299.0,
481,-33,245,409,233,9962,500.0,500.0,299.0,
480,-34,245,-119,33,10256,500.0,500.0,299.0,
481,-33,245,-160,-49,10089,500.0,500.0,299.0,
482,-32,245,107,96,10027,500.0,500.0,299.0,
483,-32,245,118,74,10165,500.0,500.0,299.0,
484,-29,246,237,46,10155,500.0,500.0,299.0,
484,-29,246,27,68,10317,500.0,500.0,299.0,
486,-27,246,237,-11,10076,500.0,500.0,299.0,
487,-27,246,177,69,9958,500.0,500.0,299.0,
488,-25,246,-32,55,10303,500.0,500.0,299.0,
489,-25,246,120,118,10332,500.0,500.0,299.0,
489,-24,247,70,11,10194,500.0,500.0,299.0,
491,-22,247,203,-268,10084,500.0,500.0,299.0,
491,-22,247,221,-163,9966,500.0,500.0,299.0,
492,-20,247,56,190,10027,500.0,500.0,299.0,
493,-19,247,128,-54,10255,500.0,500.0,299.0,
494,-19,248,84,-377,10211,500.0,500.0,299.0,
495,-18,248,202,-258,9977,500.0,500.0,299.0,
496,-16,248,129,35,10040,500.0,500.0,299.0,
497,-16,248,-13,49,10068,500.0,500.0,299.0,
497,-14,249,93,138,10279,500.0,500.0,299.0,
498,-13,249,173,15,9868,500.0,500.0,299.0,
499,-13,249,68,91,9926,500.0,500.0,299.0,
499,-12,250,80,-10,9881,500.0,500.0,299.0,
500,-11,250,173,-62,9626,500.0,500.0,299.0,
502,-10,251,144,-72,9669,500.0,500.0,299.0,
502,-9,251,116,4,9870,500.0,500.0,299.0,
503,-8,251,190,9,9709,500.0,500.0,299.0,
503,-7,252,39,91,9804,500.0,500.0,299.0,
504,-6,252,248,-183,9566,500.0,500.0,299.0,
505,-5,253,238,93,9705,500.0,500.0,299.0,
506,-3,254,440,30,9666,500.0,500.0,299.0,
506,-1,255,379,-7,9579,500.0,500.0,299.0,
507,-1,255,244,-29,9640,500.0,500.0,299.0,
508,0,256,312,-32,9549,500.0,500.0,299.0,
509,1,257,-21,-95,9470,500.0,500.0,299.0,
510,2,257,460,-92,9486,500.0,500.0,299.0,
510,3,258,277,7,9711,500.0,500.0,299.0,
511,4,258,367,-12,9412,500.0,500.0,299.0,
511,4,258,-206,-410,9549,500.0,500.0,299.0,
513,7,256,-101,-444,9513,500.0,500.0,299.0,
513,7,256,201,-273,9247,500.0,500.0,299.0,
514,8,256,190,-51,9423,500.0,500.0,299.0,
514,9,256,331,-410,9367,500.0,500.0,299.0,
515,11,256,35,-141,9381,500.0,500.0,299.0,
516,12,256,316,-175,9351,500.0,500.0,299.0,
514,13,256,327,-49,9308,500.0,500.0,299.0,
515,14,256,-4,-153,9580,500.0,500.0,299.0,
516,16,255,-42,-209,9617,500.0,500.0,299.0,
517,17,255,132,75,9663,500.0,500.0,299.0,
518,18,255,485,85,9504,500.0,500.0,299.0,
518,19,254,299,15,9586,500.0,500.0,299.0,
519,20,254,192,-23,9604,500.0,500.0,299.0,
520,21,254,288,-28,9714,500.0,500.0,299.0,
520,23,254,26,-224,9721,500.0,500.0,299.0,
521,25,253,89,-20,9748,500.0,500.0,299.0,
522,25,253,142,-66,9635,500.0,500.0,299.0,
523,28,253,298,-27,9971,500.0,500.0,299.0,
524,29,253,322,-172,9866,500.0,500.0,299.0,
524,29,252,241,-48,9735,500.0,500.0,299.0,
525,30,252,275,-166,9838,500.0,500.0,299.0,
523,30,252,268,-211,9835,500.0,500.0,299.0,
524,32,252,-12,313,10002,500.0,500.0,299.0,
526,34,251,146,76,9997,500.0,500.0,299.0,
527,35,251,283,-178,9905,500.0,500.0,299.0,
528,36,251,208,-106,10002,500.0,500.0,299.0,
528,36,248,263,68,10078,500.0,500.0,299.0,
529,38,247,213,-40,9757,500.0,500.0,299.0,
529,39,247,173,-56,9984,500.0,500.0,299.0,
530,40,247,123,96,10174,500.0,500.0,299.0,
530,40,246,106,-54,10052,500.0,500.0,299.0,
531,43,246,145,-200,9906,500.0,500.0,299.0,
532,44,245,162,-28,10035,500.0,500.0,299.0,
533,45,245,121,81,10132,500.0,500.0,299.0,
534,46,245,64,-16,10222,500.0,500.0,299.0,
534,46,245,213,-371,10173,500.0,500.0,299.0,
534,49,245,5,-135,10215,500.0,500.0,299.0,
534,50,244,169,0,9851,500.0,500.0,299.0,
536,51,244,-52,148,10021,500.0,500.0,299.0,
536,52,244,-51,114,10211,500.0,500.0,299.0,
538,53,244,71,-133,10083,500.0,500.0,299.0,
