1
Deck is attached!
stateEstimateZ.x,stateEstimateZ.y,stateEstimateZ.z,ctrltargetZ.x,ctrltargetZ.y,ctrltargetZ.z,stabilizer.thrust,
44,-42,5,45.0,-44.0,95.0,49503.44921875,
44,-41,6,45.0,-44.0,115.0,52349.3046875,
44,-41,4,45.0,-44.0,115.0,52349.3046875,
43,-40,4,45.0,-44.0,135.0,52500.0,
44,-39,5,45.0,-44.0,135.0,52500.0,
45,-39,5,45.0,-44.0,156.0,52500.0,
44,-38,3,45.0,-44.0,156.0,52500.0,
44,-37,3,45.0,-44.0,177.0,52500.0,
45,-35,3,45.0,-44.0,177.0,52500.0,
44,-34,4,45.0,-44.0,197.0,52500.0,
43,-34,3,45.0,-44.0,197.0,52500.0,
42,-32,4,45.0,-44.0,217.0,52500.0,
42,-32,5,45.0,-44.0,217.0,52500.0,
46,-32,7,45.0,-44.0,234.0,52500.0,
47,-33,9,45.0,-44.0,234.0,52500.0,
52,-30,11,45.0,-44.0,250.0,52500.0,
52,-34,14,45.0,-44.0,250.0,52500.0,
51,-29,16,45.0,-44.0,263.0,52500.0,
50,-29,19,45.0,-44.0,263.0,52500.0,
49,-25,22,45.0,-44.0,275.0,52500.0,
48,-25,26,45.0,-44.0,275.0,52500.0,
53,-28,30,45.0,-44.0,283.0,52500.0,
51,-27,34,45.0,-44.0,283.0,52500.0,
47,-25,42,45.0,-44.0,290.0,52500.0,
45,-23,46,45.0,-44.0,290.0,52500.0,
43,-21,51,45.0,-44.0,294.0,52500.0,
41,-21,56,45.0,-44.0,294.0,52500.0,
42,-21,61,45.0,-44.0,297.0,52500.0,
37,-17,69,45.0,-44.0,297.0,52500.0,
37,-16,75,45.0,-44.0,299.0,52500.0,
36,-15,81,45.0,-44.0,299.0,52500.0,
36,-15,87,45.0,-44.0,299.0,52500.0,
31,-15,98,45.0,-44.0,299.0,52500.0,
31,-15,105,45.0,-44.0,299.0,52500.0,
30,-14,111,45.0,-44.0,299.0,52500.0,
29,-14,119,45.0,-44.0,299.0,49408.9609375,
27,-14,129,45.0,-44.0,299.0,49408.9609375,
27,-16,136,45.0,-44.0,299.0,45732.50390625,
29,-15,144,45.0,-44.0,299.0,45732.50390625,
30,-15,152,45.0,-44.0,299.0,42396.05078125,
30,-15,160,45.0,-44.0,299.0,42396.05078125,
29,-11,168,45.0,-44.0,299.0,39153.0234375,
28,-11,176,45.0,-44.0,299.0,39153.0234375,
28,-11,185,45.0,-44.0,299.0,36149.96875,
26,-14,193,45.0,-44.0,299.0,36149.96875,
26,-14,197,45.0,-44.0,299.0,33263.4296875,
25,-15,205,45.0,-44.0,299.0,33263.4296875,
25,-15,214,45.0,-44.0,299.0,31348.02734375,
23,-14,222,45.0,-44.0,299.0,31348.02734375,
22,-14,225,45.0,-44.0,299.0,29250.16796875,
22,-14,232,45.0,-44.0,299.0,29250.16796875,
22,-15,240,45.0,-44.0,299.0,28287.314453125,
21,-15,247,45.0,-44.0,299.0,28287.314453125,
21,-15,254,45.0,-44.0,299.0,27003.47265625,
21,-17,260,45.0,-44.0,299.0,27003.47265625,
21,-15,266,45.0,-44.0,299.0,26046.12890625,
21,-16,273,45.0,-44.0,299.0,26046.12890625,
21,-17,279,45.0,-44.0,299.0,25153.072265625,
22,-13,282,45.0,-44.0,299.0,25153.072265625,
21,-14,287,45.0,-44.0,299.0,24926.904296875,
21,-13,292,45.0,-44.0,299.0,24926.904296875,
21,-14,297,45.0,-44.0,299.0,24817.701171875,
21,-14,303,45.0,-44.0,299.0,24817.701171875,
21,-14,306,45.0,-44.0,299.0,24794.02734375,
21,-14,310,45.0,-44.0,299.0,24794.02734375,
21,-15,313,45.0,-44.0,299.0,25156.431640625,
21,-17,316,45.0,-44.0,299.0,25156.431640625,
21,-18,320,45.0,-44.0,299.0,25799.341796875,
21,-19,322,45.0,-44.0,299.0,25799.341796875,
22,-20,324,45.0,-44.0,299.0,26555.888671875,
22,-20,325,45.0,-44.0,299.0,26555.888671875,
23,-23,325,45.0,-44.0,299.0,27772.849609375,
23,-24,325,45.0,-44.0,299.0,27772.849609375,
24,-25,325,45.0,-44.0,299.0,29635.966796875,
24,-25,325,45.0,-44.0,299.0,29635.966796875,
24,-27,324,45.0,-44.0,299.0,31654.6953125,
25,-28,325,45.0,-44.0,299.0,31654.6953125,
26,-29,323,45.0,-44.0,299.0,33526.7265625,
26,-31,321,45.0,-44.0,299.0,33526.7265625,
27,-33,319,45.0,-44.0,299.0,35722.48046875,
28,-33,319,45.0,-44.0,299.0,35722.48046875,
29,-35,316,45.0,-44.0,299.0,37693.23828125,
29,-37,313,45.0,-44.0,299.0,37693.23828125,
30,-39,309,45.0,-44.0,299.0,40068.96875,
31,-40,305,45.0,-44.0,299.0,40068.96875,
33,-42,300,45.0,-44.0,299.0,42773.07421875,
34,-46,296,45.0,-44.0,299.0,42773.07421875,
34,-47,291,45.0,-44.0,299.0,45545.75,
36,-49,286,45.0,-44.0,299.0,45545.75,
36,-50,284,45.0,-44.0,299.0,48284.828125,
37,-53,278,45.0,-44.0,299.0,50401.796875,
38,-55,273,45.0,-44.0,299.0,50401.796875,
39,-57,268,45.0,-44.0,299.0,52500.0,
40,-59,261,45.0,-44.0,299.0,52500.0,
41,-61,255,45.0,-44.0,299.0,52500.0,
43,-62,250,45.0,-44.0,299.0,52500.0,
42,-65,244,45.0,-44.0,299.0,52500.0,
43,-66,239,45.0,-44.0,299.0,52500.0,
45,-68,232,45.0,-44.0,299.0,52500.0,
46,-68,226,45.0,-44.0,299.0,52500.0,
45,-71,221,45.0,-44.0,299.0,52500.0,
48,-73,216,45.0,-44.0,299.0,52500.0,
48,-75,210,45.0,-44.0,299.0,52500.0,
49,-76,204,45.0,-44.0,299.0,52500.0,
51,-76,200,45.0,-44.0,299.0,52500.0,
50,-75,195,45.0,-44.0,299.0,52500.0,
50,-73,194,45.0,-44.0,299.0,52500.0,
48,-69,190,45.0,-44.0,299.0,52500.0,
48,-69,186,45.0,-44.0,299.0,52500.0,
51,-69,183,45.0,-44.0,299.0,52500.0,
45,-72,180,45.0,-44.0,299.0,52500.0,
51,-72,176,45.0,-44.0,299.0,52500.0,
52,-72,173,45.0,-44.0,299.0,52500.0,
53,-61,170,45.0,-44.0,299.0,52500.0,
53,-62,168,45.0,-44.0,299.0,52500.0,
54,-62,165,45.0,-44.0,299.0,52500.0,
54,-63,163,45.0,-44.0,299.0,52500.0,
55,-65,161,45.0,-44.0,299.0,52500.0,
55,-64,159,45.0,-44.0,299.0,52500.0,
55,-63,163,45.0,-44.0,299.0,52500.0,
56,-62,162,45.0,-44.0,299.0,52500.0,
56,-63,161,45.0,-44.0,299.0,52500.0,
57,-63,161,45.0,-44.0,299.0,52500.0,
57,-64,160,45.0,-44.0,299.0,52500.0,
58,-63,158,45.0,-44.0,299.0,52500.0,
58,-63,158,45.0,-44.0,299.0,52500.0,
59,-62,158,45.0,-44.0,299.0,52500.0,
59,-62,158,45.0,-44.0,299.0,52500.0,
59,-63,158,45.0,-44.0,299.0,52500.0,
60,-62,159,45.0,-44.0,299.0,52500.0,
60,-62,160,45.0,-44.0,299.0,52500.0,
61,-62,161,45.0,-44.0,299.0,52500.0,
61,-61,160,45.0,-44.0,299.0,52500.0,
60,-61,162,45.0,-44.0,299.0,52500.0,
60,-61,163,45.0,-44.0,299.0,52500.0,
60,-60,165,45.0,-44.0,299.0,52500.0,
60,-60,167,45.0,-44.0,299.0,51816.98046875,
60,-61,171,45.0,-44.0,299.0,51816.98046875,
60,-61,174,45.0,-44.0,299.0,49917.3046875,
60,-60,176,45.0,-44.0,299.0,49917.3046875,
60,-60,179,45.0,-44.0,299.0,48041.16015625,
60,-60,184,45.0,-44.0,299.0,48041.16015625,
59,-60,187,45.0,-44.0,299.0,45863.625,
59,-60,191,45.0,-44.0,299.0,45863.625,
58,-57,195,45.0,-44.0,299.0,43844.42578125,
58,-56,194,45.0,-44.0,299.0,43844.42578125,
59,-57,198,45.0,-44.0,299.0,42724.734375,
59,-57,202,45.0,-44.0,299.0,42724.734375,
58,-58,206,45.0,-44.0,299.0,41250.29296875,
58,-58,210,45.0,-44.0,299.0,41250.29296875,
58,-58,211,45.0,-44.0,299.0,40383.609375,
59,-59,215,45.0,-44.0,299.0,40383.609375,
61,-61,219,45.0,-44.0,299.0,39123.2421875,
61,-63,223,45.0,-44.0,299.0,39123.2421875,
61,-63,227,45.0,-44.0,299.0,37732.0390625,
61,-63,232,45.0,-44.0,299.0,37732.0390625,
61,-63,236,45.0,-44.0,299.0,36451.98828125,
61,-64,240,45.0,-44.0,299.0,36451.98828125,
61,-59,243,45.0,-44.0,299.0,35497.0859375,
61,-58,246,45.0,-44.0,299.0,35497.0859375,
60,-57,250,45.0,-44.0,299.0,34681.4296875,
60,-57,254,45.0,-44.0,299.0,34681.4296875,
60,-56,257,45.0,-44.0,299.0,34052.47265625,
60,-56,263,45.0,-44.0,299.0,34052.47265625,
61,-57,266,45.0,-44.0,299.0,33230.234375,
62,-56,269,45.0,-44.0,299.0,33230.234375,
60,-57,272,45.0,-44.0,299.0,32808.04296875,
60,-54,277,45.0,-44.0,299.0,32808.04296875,
59,-54,279,45.0,-44.0,299.0,32377.267578125,
60,-54,282,45.0,-44.0,299.0,32377.267578125,
60,-54,284,45.0,-44.0,299.0,32415.193359375,
60,-54,286,45.0,-44.0,299.0,32415.193359375,
60,-54,288,45.0,-44.0,299.0,32788.52734375,
60,-54,289,45.0,-44.0,299.0,32788.52734375,
60,-54,291,45.0,-44.0,299.0,33386.265625,
60,-54,292,45.0,-44.0,299.0,33386.265625,
60,-54,293,45.0,-44.0,299.0,34148.65625,
60,-54,294,45.0,-44.0,299.0,34148.65625,
60,-54,294,45.0,-44.0,299.0,35126.97265625,
60,-55,294,45.0,-44.0,299.0,35126.97265625,
61,-55,296,45.0,-44.0,299.0,36033.26171875,
61,-55,295,45.0,-44.0,299.0,36033.26171875,
61,-55,295,45.0,-44.0,299.0,37236.2109375,
61,-55,294,45.0,-44.0,299.0,37236.2109375,
61,-55,294,45.0,-44.0,299.0,38372.91796875,
62,-55,293,45.0,-44.0,299.0,38372.91796875,
62,-55,291,45.0,-44.0,299.0,39786.9296875,
62,-57,290,45.0,-44.0,299.0,39786.9296875,
62,-57,288,45.0,-44.0,299.0,41322.375,
63,-58,286,45.0,-44.0,299.0,41322.375,
63,-58,284,45.0,-44.0,299.0,42882.65234375,
64,-58,281,45.0,-44.0,299.0,42882.65234375,
65,-59,279,45.0,-44.0,299.0,44487.81640625,
65,-59,275,45.0,-44.0,299.0,44487.81640625,
64,-59,272,45.0,-44.0,299.0,46168.72265625,
64,-59,269,45.0,-44.0,299.0,46168.72265625,
65,-60,266,45.0,-44.0,299.0,47724.1484375,
65,-59,264,45.0,-44.0,299.0,47724.1484375,
65,-60,261,45.0,-44.0,299.0,48945.39453125,
65,-60,258,45.0,-44.0,299.0,48945.39453125,
65,-60,254,45.0,-44.0,299.0,50099.91796875,
65,-60,251,45.0,-44.0,299.0,50099.91796875,
66,-60,248,45.0,-44.0,299.0,51058.265625,
65,-61,245,45.0,-44.0,299.0,51058.265625,
65,-62,242,45.0,-44.0,299.0,51885.5703125,
65,-63,239,45.0,-44.0,299.0,51885.5703125,
65,-59,237,45.0,-44.0,299.0,52216.984375,
65,-58,234,45.0,-44.0,299.0,52216.984375,
65,-60,232,45.0,-44.0,299.0,52500.0,
64,-58,229,45.0,-44.0,299.0,52500.0,
64,-59,228,45.0,-44.0,299.0,52487.1171875,
63,-58,225,45.0,-44.0,299.0,52487.1171875,
63,-58,224,45.0,-44.0,299.0,52385.5078125,
62,-53,222,45.0,-44.0,299.0,52385.5078125,
62,-54,220,45.0,-44.0,299.0,52146.1875,
63,-56,217,45.0,-44.0,299.0,52146.1875,
62,-54,216,45.0,-44.0,299.0,51991.828125,
62,-54,215,45.0,-44.0,299.0,51991.828125,
62,-54,214,45.0,-44.0,299.0,51562.625,
63,-54,209,45.0,-44.0,299.0,51562.625,
63,-54,209,45.0,-44.0,299.0,51679.2578125,
64,-54,208,45.0,-44.0,299.0,51679.2578125,
63,-55,208,45.0,-44.0,299.0,51228.03125,
63,-54,207,45.0,-44.0,299.0,51228.03125,
63,-48,207,45.0,-44.0,299.0,50572.09765625,
63,-47,207,45.0,-44.0,299.0,50572.09765625,
63,-48,208,45.0,-44.0,299.0,49673.48828125,
63,-48,208,45.0,-44.0,299.0,49673.48828125,
63,-48,209,45.0,-44.0,299.0,48717.2109375,
63,-47,209,45.0,-44.0,299.0,48717.2109375,
63,-49,210,45.0,-44.0,299.0,47661.578125,
62,-49,212,45.0,-44.0,299.0,47661.578125,
62,-48,213,45.0,-44.0,299.0,46486.8671875,
62,-48,215,45.0,-44.0,299.0,46486.8671875,
62,-47,216,45.0,-44.0,299.0,45317.375,
62,-48,218,45.0,-44.0,299.0,45317.375,
62,-48,220,45.0,-44.0,299.0,44154.83203125,
63,-48,222,45.0,-44.0,299.0,44154.83203125,
63,-47,224,45.0,-44.0,299.0,43079.69921875,
63,-47,226,45.0,-44.0,299.0,43079.69921875,
63,-49,228,45.0,-44.0,299.0,42021.14453125,
63,-51,231,45.0,-44.0,299.0,42021.14453125,
63,-50,234,45.0,-44.0,299.0,40797.52734375,
63,-51,236,45.0,-44.0,299.0,40797.52734375,
63,-52,239,45.0,-44.0,299.0,39764.76953125,
63,-52,242,45.0,-44.0,299.0,39764.76953125,
63,-53,244,45.0,-44.0,299.0,38719.76171875,
65,-55,247,45.0,-44.0,299.0,38719.76171875,
64,-55,249,45.0,-44.0,299.0,37946.44140625,
65,-54,250,45.0,-44.0,299.0,37946.44140625,
64,-55,253,45.0,-44.0,299.0,37622.88671875,
66,-57,255,45.0,-44.0,299.0,37622.88671875,
66,-57,257,45.0,-44.0,299.0,37344.81640625,
66,-58,259,45.0,-44.0,299.0,37344.81640625,
66,-58,259,45.0,-44.0,299.0,37543.43359375,
66,-58,260,45.0,-44.0,299.0,37543.43359375,
65,-57,262,45.0,-44.0,299.0,37621.76171875,
65,-57,264,45.0,-44.0,299.0,37621.76171875,
65,-58,266,45.0,-44.0,299.0,37535.90625,
64,-57,268,45.0,-44.0,299.0,37535.90625,
65,-57,269,45.0,-44.0,299.0,37625.1640625,
64,-57,270,45.0,-44.0,299.0,37625.1640625,
65,-57,270,45.0,-44.0,299.0,37854.91796875,
65,-57,271,45.0,-44.0,299.0,37854.91796875,
65,-60,271,45.0,-44.0,299.0,38377.8359375,
65,-58,272,45.0,-44.0,299.0,38377.8359375,
64,-59,272,45.0,-44.0,299.0,38988.3671875,
65,-60,275,45.0,-44.0,299.0,38988.3671875,
63,-59,275,45.0,-44.0,299.0,39238.6171875,
65,-60,275,45.0,-44.0,299.0,39238.6171875,
65,-60,275,45.0,-44.0,299.0,39811.3515625,
65,-61,274,45.0,-44.0,299.0,39811.3515625,
65,-60,273,45.0,-44.0,299.0,40571.04296875,
65,-61,273,45.0,-44.0,299.0,40571.04296875,
63,-61,272,45.0,-44.0,299.0,41427.75,
65,-61,272,45.0,-44.0,299.0,41427.75,
67,-60,271,45.0,-44.0,299.0,42196.09375,
66,-61,270,45.0,-44.0,299.0,42196.09375,
66,-61,268,45.0,-44.0,299.0,43010.296875,
66,-61,267,45.0,-44.0,299.0,43010.296875,
64,-61,265,45.0,-44.0,299.0,43947.5625,
65,-61,264,45.0,-44.0,299.0,43947.5625,
65,-61,262,45.0,-44.0,299.0,44831.42578125,
65,-61,260,45.0,-44.0,299.0,44831.42578125,
65,-61,260,45.0,-44.0,299.0,45541.5234375,
65,-60,258,45.0,-44.0,299.0,45541.5234375,
65,-60,256,45.0,-44.0,299.0,46234.09765625,
65,-60,254,45.0,-44.0,299.0,46234.09765625,
65,-59,253,45.0,-44.0,299.0,46850.73046875,
65,-59,251,45.0,-44.0,299.0,46850.73046875,
65,-59,249,45.0,-44.0,299.0,47432.703125,
65,-59,247,45.0,-44.0,299.0,47432.703125,
65,-59,246,45.0,-44.0,299.0,47912.1015625,
65,-59,245,45.0,-44.0,299.0,47912.1015625,
65,-58,244,45.0,-44.0,299.0,48044.43359375,
65,-58,242,45.0,-44.0,299.0,48044.43359375,
65,-57,241,45.0,-44.0,299.0,48175.6953125,
65,-57,240,45.0,-44.0,299.0,48175.6953125,
65,-57,239,45.0,-44.0,299.0,48096.22265625,
65,-57,238,45.0,-44.0,299.0,48096.22265625,
65,-57,237,45.0,-44.0,299.0,48034.37109375,
65,-55,236,45.0,-44.0,299.0,48034.37109375,
66,-56,235,45.0,-44.0,299.0,47855.14453125,
66,-55,235,45.0,-44.0,299.0,47855.14453125,
67,-56,234,45.0,-44.0,299.0,47625.73046875,
67,-57,233,45.0,-44.0,299.0,47625.73046875,
67,-57,232,45.0,-44.0,299.0,47474.2734375,
67,-57,232,45.0,-44.0,299.0,47474.2734375,
67,-55,231,45.0,-44.0,299.0,47175.328125,
67,-56,231,45.0,-44.0,299.0,47175.328125,
67,-56,230,45.0,-44.0,299.0,46940.30859375,
66,-56,230,45.0,-44.0,299.0,46940.30859375,
66,-57,230,45.0,-44.0,299.0,46545.46875,
65,-58,231,45.0,-44.0,299.0,46545.46875,
66,-58,232,45.0,-44.0,299.0,46076.48828125,
66,-56,232,45.0,-44.0,299.0,46076.48828125,
65,-56,232,45.0,-44.0,299.0,45376.9140625,
65,-56,233,45.0,-44.0,299.0,45376.9140625,
65,-46,234,45.0,-44.0,299.0,44859.77734375,
65,-46,233,45.0,-44.0,299.0,44859.77734375,
65,-46,234,45.0,-44.0,299.0,44489.98828125,
65,-45,235,45.0,-44.0,299.0,44489.98828125,
65,-44,236,45.0,-44.0,299.0,44042.73828125,
64,-45,237,45.0,-44.0,299.0,44042.73828125,
64,-44,238,45.0,-44.0,299.0,43569.5625,
63,-45,239,45.0,-44.0,299.0,43569.5625,
63,-45,240,45.0,-44.0,299.0,43032.7265625,
63,-45,240,45.0,-44.0,299.0,43032.7265625,
63,-45,241,45.0,-44.0,299.0,42589.921875,
63,-44,242,45.0,-44.0,299.0,42589.921875,
63,-44,243,45.0,-44.0,299.0,42124.921875,
63,-43,245,45.0,-44.0,299.0,42124.921875,
63,-43,244,45.0,-44.0,299.0,41955.9375,
63,-43,245,45.0,-44.0,299.0,41955.9375,
62,-43,246,45.0,-44.0,299.0,41711.91015625,
62,-42,247,45.0,-44.0,299.0,41711.91015625,
61,-42,250,45.0,-44.0,299.0,41263.85546875,
62,-42,251,45.0,-44.0,299.0,41263.85546875,
62,-42,252,45.0,-44.0,299.0,40925.359375,
62,-42,253,45.0,-44.0,299.0,40925.359375,
61,-42,253,46.0,-44.0,299.0,40640.984375,
61,-42,254,46.0,-44.0,299.0,40640.984375,
61,-42,254,47.0,-44.0,299.0,40695.16015625,
61,-43,255,47.0,-44.0,299.0,40695.16015625,
61,-43,256,49.0,-44.0,299.0,40762.44921875,
61,-43,255,49.0,-44.0,299.0,40762.44921875,
61,-43,256,53.0,-43.0,299.0,41069.23046875,
60,-41,256,53.0,-43.0,299.0,41069.23046875,
60,-42,257,59.0,-42.0,299.0,41263.421875,
60,-42,258,59.0,-42.0,299.0,41263.421875,
60,-42,259,66.0,-41.0,299.0,41255.37890625,
60,-42,259,66.0,-41.0,299.0,41255.37890625,
60,-42,259,76.0,-39.0,299.0,41390.3359375,
60,-42,261,76.0,-39.0,299.0,41390.3359375,
60,-42,261,87.0,-37.0,299.0,41233.640625,
60,-43,261,87.0,-37.0,299.0,41233.640625,
60,-43,261,101.0,-35.0,299.0,41349.77734375,
60,-44,261,101.0,-35.0,299.0,41349.77734375,
60,-44,261,116.0,-32.0,299.0,41548.0625,
60,-44,261,116.0,-32.0,299.0,41548.0625,
60,-44,261,133.0,-29.0,299.0,41859.8359375,
61,-44,261,133.0,-29.0,299.0,41859.8359375,
60,-45,261,150.0,-26.0,299.0,42164.5703125,
60,-45,260,150.0,-26.0,299.0,42164.5703125,
60,-45,260,169.0,-23.0,299.0,42535.62890625,
